0,1,2,3,4,5
-70910,-4760,58710,-83520,58660,47820
-70920,-3930,58590,-83620,58560,47320
-71320,-4350,57930,-84400,61220,46920
-70460,-4510,57550,-84560,61220,46760
-70700,-4530,57410,-84560,61860,46520
-70880,-4750,58850,-84820,61400,46200
-71480,-5250,58770,-85040,63260,45740
-72160,-5670,58350,-85220,63260,47440
-72170,-5870,60000,-85680,62920,46800
-72610,-4430,59580,-86260,62920,46800
-73130,-5270,61400,-86260,62920,46340
-73430,-6210,63260,-86840,62880,46340
-73730,-6730,62400,-87300,62200,49160
-74510,-6930,62100,-85600,61780,49160
-75110,-7690,61860,-83000,61040,48900
-75470,-5650,61480,-83120,60900,47860
-74890,-5750,61180,-83120,60900,47680
-75670,-5970,60400,-79700,59880,47060
-74650,-6190,60180,-80000,59740,46920
-74660,-6210,60670,-80220,59600,46820
-73040,-6350,60410,-80800,59600,46180
-73540,-5110,59930,-80800,59540,45980
-72480,-5290,59670,-80800,59280,45620
-72240,-5390,59630,-80800,59280,45520
-72250,-5730,59530,-80840,60390,44900
-72350,-5970,58910,-80860,60290,45980
-73430,-2190,58210,-80860,59430,44840
-73440,-2550,59000,-80860,59430,44420
-73480,-2830,59000,-80860,58790,45380
-73490,-3010,58820,-81240,59800,45120
-73590,-3110,58480,-81380,61120,44480
-73600,-3470,60210,-82000,60880,43980
-73610,-3670,60090,-82000,61210,43980
-74150,-3690,61930,-82540,60470,43980
-75190,270,61290,-83300,59430,43500
-76470,-10,60090,-84920,63870,43440
-76730,-30,59770,-84060,63870,43180
-76740,-430,59590,-84240,63870,43950
-77540,-730,61370,-84620,63830,43690
-77600,-810,61350,-84460,63830,43690
-78520,-1190,63650,-84460,63010,43510
-79580,-1210,62350,-85320,66930,42830
-77040,-1910,61510,-86020,66770,42690
-77360,-1290,61510,-86040,66770,42410
-77370,-1770,61290,-86040,65990,43900
-77910,-2470,60450,-83960,65990,43900
-78210,110,59950,-84480,65290,43340
-78350,-670,59890,-83080,65190,43020
-78410,-1290,59810,-83080,64770,44200
-78950,-2210,58770,-80100,64410,44080
-79330,-1150,58390,-80100,64410,43780
-79670,-1770,57850,-78160,64410,43340
-79730,-1210,57670,-78180,64410,43040
-80510,-1230,57510,-77220,64410,43040
-80520,-1250,57510,-78880,62850,46290
-81140,-1450,57510,-78880,64270,45690
-82000,-1810,57470,-79760,66970,45130
-82100,-2310,57430,-80060,68370,44670
-82280,-390,57130,-80640,67690,44490
-82290,-140,57090,-80740,67690,44390
-83870,-1020,55490,-80740,66730,49410
-83880,-1200,55490,-81600,68780,48410
-84200,-1440,55490,-82040,69780,48410
-84920,-2360,54730,-82900,74200,47250
-85360,-2860,54630,-80620,73800,46410
-85370,-3040,54070,-81200,73700,47840
-85690,-1900,53630,-81300,73420,47840
-81870,-2660,52890,-82300,73140,46800
-81270,-3000,52690,-82360,73140,46800
-81280,-3260,52390,-81250,72820,46580
-81780,-3760,52010,-82110,75740,45900
-82060,-3780,51990,-81510,75520,45840
-82540,-4360,51910,-82890,74780,49100
-82900,-3580,51910,-83290,74780,49080
-83420,-3780,51230,-81890,74780,49080
-83430,-3800,51030,-81260,74780,48680
-83440,-4260,50570,-82280,78270,47140
-83880,-4860,52970,-82920,78150,46540
-84380,-5700,54810,-82920,77810,46380
-84390,-5720,54810,-82920,77750,46470
-85930,-6900,59930,-83260,77210,44950
-85940,-7200,59930,-83560,77010,45760
-86240,-6020,59510,-83560,76710,45600
-86580,-6360,61030,-83960,76390,45480
-86200,-6500,61030,-84120,76390,45400
-86380,-6700,61670,-84120,76330,45200
-86880,-6840,61470,-84480,75930,46800
-87040,-7560,63450,-84720,75770,46100
-84760,-7900,63070,-85520,75490,45620
-80960,-9100,63030,-86260,74550,44740
-79460,-9780,62910,-86280,73870,44740
-77820,-10340,62910,-86280,73350,44180
-78300,-10360,62830,-86280,72910,45200
-78440,-10380,62570,-86560,73610,45200
-78450,-10400,62470,-86720,74080,45020
-78460,-10600,62350,-86800,74610,44900
-78470,-11080,62350,-87440,73870,46770
-78870,-11220,62310,-87440,74510,46710
-79690,-11580,61910,-84940,74290,46010
-79790,-12520,64030,-85500,74290,45490
-81230,-7340,62690,-85560,73210,44230
-79970,-7940,62690,-85560,72610,44170
-78650,-8280,62310,-85780,72230,44170
-79230,-8300,64170,-86180,72170,43370
-77010,-8880,63890,-86620,71790,42830
-74510,-9760,63830,-87020,71550,41910
-74650,-10200,63790,-84960,70930,41090
-74730,-10740,63310,-84960,70910,42210
-74740,-11340,62950,-85340,72700,41770
-75520,-9380,62590,-85340,72660,40990
-75940,-9520,63630,-85360,72660,40530
-75950,-9980,62950,-84050,72500,40530
-75550,-10000,62930,-84050,72320,40350
-76410,-10160,65770,-84870,71660,40010
-76770,-10180,66530,-84870,71640,39650
-76780,-10200,67900,-85270,71360,38990
-77300,-10220,67420,-85270,70960,40410
-78020,-6540,66640,-86210,70200,39930
-75700,-6760,66140,-86710,70100,38930
-75710,-4110,65780,-87650,69840,37850
-75830,-4430,65660,-88070,69400,39270
-76590,-5090,65480,-88070,69400,40870
-76600,-5450,67210,-88070,68520,40390
-76960,-5470,66390,-88690,68520,42210
-77300,-4050,66390,-89050,68140,41870
-77720,-4330,65950,-89050,67660,43490
-78020,-4350,65550,-87530,67300,43050
-78030,-3800,65450,-87650,67300,42730
-75130,-4640,64710,-88210,67020,42250
-75490,-4800,64690,-88370,68180,41790
-75500,-5020,64370,-88470,68080,42540
-75800,-5320,63970,-88630,69700,42080
-75920,-5620,63670,-88730,69220,43380
-75930,-5780,63310,-88080,69220,43260
-76450,-6380,62810,-88660,71940,42740
-76670,-2420,62790,-89500,70680,41120
-77250,-2440,65230,-90220,69560,41120
-77510,-2700,65230,-89080,69560,40500
-78550,-2720,64210,-89080,69180,42960
-79010,-3340,64210,-89080,69180,44040
-79290,-1740,63590,-89720,69180,43980
-79450,-1760,63590,-89140,69040,43720
-80150,-1780,65070,-89420,68760,43520
-80490,-2280,64830,-89420,70160,43200
-80290,-2300,64810,-89420,70040,43160
-80530,360,64690,-90160,69300,42340
-80870,120,64690,-90780,70600,42240
-80910,240,64670,-90820,70600,42220
-81330,220,64670,-91240,70200,43480
-81890,200,64670,-90380,70060,43340
-81130,140,64610,-90720,69980,43120
-81140,-500,67380,-91640,69560,42340
-81360,-1040,67160,-91680,68760,44160
-81800,-1400,67100,-89420,67640,43880
-82660,-1800,66700,-86060,66780,43040
-82900,-2480,66600,-84100,66320,42560
-83840,-2900,66220,-84540,69380,41680
-84220,1000,66220,-85780,68240,40540
-84560,1840,66140,-85940,68080,40440
-84900,4080,65320,-85940,67900,39540
-84910,3920,65280,-86200,69190,38720
-84790,3820,65260,-86200,69190,38720
-84910,3540,66680,-86220,68690,38220
-83410,3200,66480,-86580,68330,37980
-83420,4250,66200,-86980,68150,37800
-83600,3950,66180,-85780,67810,37440
-83780,4350,66180,-85800,67810,37240
-83320,4270,66160,-85800,67490,37200
-83900,3610,65140,-82980,66930,37200
-84160,3590,64940,-82200,66930,36900
-84170,3310,64940,-80650,66090,36480
-84180,3070,64900,-80020,66090,36140
-84260,2010,64880,-78480,65790,36060
-82940,1230,64640,-78540,65790,35820
-83460,670,64280,-78540,65590,37460
-83560,1410,64040,-78540,65290,37360
-84020,1290,63240,-76400,64990,36900
-84940,1270,62060,-76400,63610,40400
-85040,2330,61460,-76480,63610,40120
-85420,3690,61100,-76480,63370,39740
-85430,3030,61000,-76680,62730,41350
-85550,4370,61000,-77000,62450,40730
-83510,4350,60480,-77280,61870,40090
-83670,4170,60480,-77740,61530,41230
-84230,3490,60380,-78320,60710,43970
-84370,2850,62820,-78780,60030,43450
-84380,2170,61900,-79380,59490,46200
-85340,4450,61900,-79980,59130,45840
-85580,4150,61160,-79980,58930,47320
-85740,4130,60820,-80160,58450,48500
-85750,2490,60480,-80160,60760,48180
-85790,3030,60480,-80160,60400,48040
-86330,3010,60180,-79000,60100,48040
-87470,2290,64060,-79000,59240,46880
-87910,1890,65700,-79480,59240,46560
-88070,4050,65380,-79800,58540,45900
-88710,3370,65380,-80440,58440,47960
-88890,3190,65340,-80480,58260,48580
-89290,2690,65340,-79200,58080,48380
-88210,2530,65280,-79660,57820,48240
-89050,1830,65240,-80460,57600,50840
-89150,1790,65140,-80480,57900,50800
-89870,1210,65120,-78580,57820,50300
-90130,2430,65120,-78800,57460,49920
-91230,1810,64300,-78800,61040,48880
-89770,1330,64300,-78880,60600,48420
-90270,1310,64160,-79200,61800,48200
-90590,1090,65080,-79320,61580,48160
-90990,670,64760,-77820,61340,48040
-91000,150,64360,-76010,60900,47600
-90600,110,64100,-76010,60900,47500
-90660,-210,63940,-74790,60540,47180
-90740,-510,63400,-73210,60480,46580
-90750,-850,63360,-73210,60260,47190
-91150,-150,63300,-73310,60120,47190
-91160,-170,63300,-73450,60000,47480
-91880,-810,65060,-73850,60000,47480
-91920,-750,65060,-73870,60000,47480
-92920,-1070,64360,-73870,62540,46960
-92520,-1090,64240,-73890,62420,46840
-92700,-1870,63540,-73890,61980,48940
-92840,-1950,63520,-73890,61960,49200
-93560,-2350,63480,-74250,61180,51500
-93570,-2410,63480,-74270,61180,51590
-93010,-2590,63280,-74450,61180,51590
-93270,-3110,63280,-73450,60960,51590
-93710,-3230,64040,-73570,60880,51590
-93720,-3790,63540,-71900,60280,51590
-92320,-3990,63340,-72400,59780,51590
-92440,-3550,63340,-72400,59460,51590
-92500,-2510,62940,-72400,59200,51270
-92820,-1670,62940,-72720,59000,51270
-93260,-2250,62700,-71440,58980,51270
-90680,-3330,62680,-71440,58100,50670
-90690,-3490,62660,-70870,57940,50450
-90700,-3510,62260,-71270,57940,51280
-90710,-3690,62260,-71910,59550,50500
-91950,290,61020,-72010,58550,50100
-92110,-290,60280,-70190,58530,49780
-91250,-730,60220,-70450,58430,49780
-91260,140,60220,-70770,58030,49640
-90780,120,60000,-71010,58030,49640
-89300,-20,59340,-71050,57490,49540
-90160,-40,58820,-68710,56970,49120
-89280,-60,58100,-68730,56910,49060
-89880,-740,60460,-69410,56610,48960
-90960,-1920,60460,-65730,55910,48240
-89620,-2000,60080,-66110,55910,47740
-89630,-2880,59780,-66830,58440,47120
-89640,-3040,59460,-65200,57880,46540
-90120,-3060,60440,-65680,57880,46540
-88900,-3680,60440,-65700,57500,46340
-88910,-1930,59800,-66080,56900,46220
-87390,-2990,59800,-66200,56900,45880
-88290,-3450,59800,-64300,56660,45580
-88300,-4170,59320,-65100,58670,45580
-88310,-4410,58900,-65120,59380,45560
-88320,-4430,59710,-65120,58980,45180
-88460,-4530,60590,-65460,58680,45180
-85940,-4970,59950,-65720,57940,44740
-86380,-2930,59710,-66000,57300,44300
-87180,-3510,59470,-62860,56560,43520
-87440,-930,58610,-63540,56120,43180
-87450,-950,59100,-63620,56120,42800
-88050,-1710,58900,-60660,55060,42460
-88250,-2210,58400,-60660,55060,43660
-88790,-2850,58360,-60920,57120,43080
-88800,-1960,58000,-60920,56980,42700
-88900,-2060,57800,-60320,56960,42520
-89020,-1300,57520,-60320,56900,42220
-89030,-2240,57480,-57850,56020,41620
-89210,-2500,57240,-58110,56960,41620
-89530,-2520,57640,-58110,56960,41560
-89750,200,57100,-59410,56300,41560
-88510,-400,57100,-59630,56300,41140
-88670,-420,56900,-59950,57160,40980
-87530,-640,56520,-59990,57120,40520
-85230,-1180,55940,-60450,56880,40040
-85240,-550,55640,-60450,56820,39780
-85380,-570,55640,-60030,56680,39660
-85390,-990,56790,-60350,56680,39260
-84950,-1130,56790,-60370,56540,39120
-85410,-1530,56790,-60610,56500,40260
-85420,-1730,56770,-60910,55800,41490
-85430,-1240,56650,-61130,55660,41490
-85530,-880,56650,-61150,55660,41250
-85810,-1100,56310,-61150,55300,42450
-86030,-1120,56730,-61150,55260,42310
-87290,-2140,55430,-62030,55160,46870
-87470,-2640,54630,-62050,56660,46870
-87650,-3420,57590,-62330,55720,46090
-87910,-3500,57370,-62570,56560,46050
-88070,-3300,57350,-62570,56540,46050
-87490,-3360,57110,-62570,56300,46010
-87770,-3560,56910,-62750,57440,45730
-87780,-3580,56910,-62020,57080,45390
-87880,-1980,56590,-62280,56480,45070
-88200,-1020,56330,-62280,56380,44790
-88800,-1420,55750,-62280,56360,46390
-89300,-2000,55010,-62280,59000,45570
-89460,-2200,54790,-62440,59000,46310
-89980,-2920,53930,-62440,62360,45050
-90160,-3180,54630,-62620,62360,44970
-90170,-3260,53990,-63300,61380,47360
-87870,-3760,53470,-63380,60640,46900
-88010,-4300,54950,-63700,60560,46500
-88250,-3160,54490,-63740,60380,46280
-88610,-3580,56150,-64340,60380,46000
-86150,-4320,55330,-65120,60380,45880
-86750,-2920,55210,-65140,59720,45880
-86550,-3000,55210,-65200,59660,45880
-86630,-3020,55390,-65280,59660,45880
-85250,-3180,55010,-65400,59300,45520
-85260,-4000,54870,-65400,60350,45440
-85940,-1800,54410,-65860,60350,44840
-86180,-1960,54410,-65860,60350,45240
-86300,-2320,55590,-65860,59950,44940
-86380,-2460,55570,-65860,59950,45180
-85740,-2660,55530,-66160,59850,45180
-85920,-2680,55430,-66580,59850,45900
-85400,-2700,55430,-66580,59590,45660
-85520,-2420,55430,-66620,59590,45540
-85740,-2440,55410,-66900,60410,45260
-83100,-2600,54730,-67980,59770,45180
-84460,-2960,57230,-68240,59510,44920
-84470,-2980,56990,-67010,59270,44200
-84970,-940,56770,-67610,59150,43600
-85130,600,56170,-68090,59150,43300
-85650,460,58710,-68290,58370,42400
-85660,440,58010,-68390,59400,42200
-85540,420,58010,-68410,59320,42200
-82640,-380,57610,-68730,58520,41620
-82760,1160,57070,-69050,58520,41060
-82780,1220,57070,-69070,58500,41060
-83840,3980,56570,-69070,57700,40660
-83850,3680,56230,-69370,57500,41810
-84050,3660,56110,-69470,57940,41810
-84230,3640,55790,-69570,58940,41430
-84390,3280,55710,-69570,59840,41130
-84490,5460,54690,-70310,59620,41030
-84650,5300,53990,-68330,58660,41030
-84910,5980,53730,-68350,58660,40890
-84770,5900,53670,-68350,58660,40890
-84780,5880,53670,-68370,58710,40890
-83480,5540,53370,-68430,58370,40630
-83490,5300,53370,-68670,59060,40430
-84110,5280,53370,-68910,58940,41430
-84750,5040,53370,-69010,60360,40990
-85290,5020,53270,-70070,63120,39950
-85550,4340,52590,-70070,64740,39950
-85770,4320,52590,-69530,64560,39830
-84450,4300,52270,-69930,64160,39650
-84950,7020,51350,-70270,63280,39570
-84960,7000,51350,-71050,64770,38890
-83160,6540,50870,-71210,64310,38650
-83520,7560,50870,-71210,64010,38290
-81760,7040,50330,-71210,63450,38150
-80880,7020,50090,-71230,63290,37710
-81700,7000,49270,-67830,62370,36890
-81840,6980,50030,-67830,62030,36630
-81850,6960,49970,-67420,61870,36470
-81970,6940,49790,-67420,62250,36410
-82230,6380,49690,-67420,63730,35850
-82750,8440,49690,-67460,62710,35370
-83370,7080,48070,-68260,67650,34830
-83890,6720,48070,-66600,67470,34230
-78710,6480,46730,-68260,67170,32590
-78270,6420,46670,-68460,67110,32530
-78790,6060,46650,-68500,68050,32530
-76670,5840,46090,-69040,67730,32050
-76690,5700,46430,-69200,67730,32030
-77150,5680,47790,-69200,66850,32030
-76270,5520,47550,-69360,66690,31870
-75770,5500,47230,-69400,66630,31810
-76190,5440,47230,-68780,66590,31710
-76200,4720,47150,-69420,68040,31710
-76210,4100,46710,-67390,67700,31090
-76650,4000,46710,-67850,68760,31030
-76350,3920,46530,-67850,68760,30990
-75590,3540,46510,-67850,68400,30990
-75730,2780,45850,-65850,68060,30890
-76210,2060,45850,-64150,67920,30530
-76450,1700,45850,-63150,67760,30290
-76460,3670,45150,-63570,67580,29630
-76470,2470,48060,-64370,67580,28730
-76790,2270,48060,-63330,67260,28530
-77710,4210,48020,-63690,67220,27950
-78130,3850,47660,-63770,68440,27950
-78430,3610,47420,-62990,68440,27950
-78690,3270,47100,-61750,68440,27630
-78790,3150,47100,-61750,68380,27910
-78930,3910,46940,-61910,68240,27750
-79490,3750,48180,-62170,68140,27590
-80270,2970,48040,-62170,68120,29310
-80390,2390,47620,-62190,69560,29010
-80650,1650,46960,-62250,68440,31850
-80810,1630,46600,-62250,69140,31690
-81130,570,48880,-62250,68420,31510
-81370,130,48420,-62250,67620,33450
-82530,-210,48420,-62250,69360,33210
-82910,-330,48260,-62550,70520,33010
-83630,-550,48200,-62550,71840,32690
-83890,-570,48200,-62850,71840,33270
-84470,-690,47820,-62890,71120,35110
-84480,-950,48930,-63050,70440,35110
-84680,-10,48930,-63650,70440,34970
-83420,-290,48930,-63890,70160,34510
-83430,-430,48590,-64290,71190,34370
-84630,-1290,47730,-64570,75350,33410
-84640,-2290,49760,-65110,75350,32930
-83360,-2530,49260,-65250,75090,32790
-84020,-2950,50760,-65670,75090,32790
-82640,-3450,50560,-65670,74870,32330
-82220,-3550,50500,-65730,74870,32130
-82820,-3650,49760,-65890,76670,31930
-82880,-3970,49760,-65890,77110,31870
-83580,-4490,48980,-65890,79730,31250
-83590,-4710,48740,-65890,80200,31250
-82530,-5250,48620,-65890,80080,30970
-80370,-5270,47900,-66870,79860,30750
-80380,-5490,47900,-67490,81250,30210
-80840,-5510,47400,-67730,82470,30210
-81920,-5610,47100,-67730,84610,29550
-82040,-6450,46600,-65610,84070,29430
-82320,-6650,46520,-65710,84730,29430
-83340,-6870,45980,-65730,83970,31990
-83620,-6890,45680,-64810,83810,31830
-81320,-7110,44860,-65290,83790,31070
-81720,-7290,44640,-65350,84770,30950
-81820,-5890,44180,-65670,84770,30430
-82280,-6270,44080,-64210,84310,30370
-82780,-5110,44080,-64810,84310,30310
-83680,-5190,43520,-62370,84310,29410
-83960,-5310,43240,-62370,83950,30450
-84280,-5410,42900,-62970,83630,32130
-84680,-5430,42820,-62090,83250,32130
-85260,-5550,42120,-62550,83130,34110
-85480,-5650,42680,-62570,83130,33890
-84900,-5670,42500,-62610,82910,33770
-85060,-6030,42420,-62610,82610,34670
-85180,-6410,43320,-62890,82490,34670
-85220,-6510,43500,-62890,82490,34630
-85340,-6690,43480,-63010,82490,35070
-86180,-6910,43480,-63710,81650,37670
-86620,-7350,43480,-63930,82970,37450
-82300,-8330,43460,-65470,81470,37170
-82660,-9210,42800,-66010,81030,40050
-82670,-9530,42600,-66250,81800,40050
-82850,-9930,42300,-66290,82720,40050
-83290,-8890,42260,-66330,82460,39790
-83450,-7470,41660,-66330,82260,39330
-83730,-7710,42680,-66370,82020,39110
-83050,-7730,42660,-66870,82020,38970
-83060,-7750,42850,-66930,81920,38970
-83380,-6850,42850,-67250,81660,38970
-83880,-4770,42510,-67730,81440,38430
-84120,-5030,43770,-67730,81180,37930
-84130,-5270,43770,-66180,80660,37150
-84530,-3690,43250,-66420,80240,37150
-84540,-3890,43150,-66540,80670,37150
-84860,-2970,43050,-66980,80610,37150
-85100,-3070,42110,-67580,79890,39750
-85110,-3170,41750,-67920,80800,39650
-85530,-3430,42630,-67920,80680,39570
-85540,-3530,42630,-67920,80680,39680
-85620,-3850,42090,-68060,82020,39420
-86060,-4030,41330,-66120,81460,39420
-84160,-4050,40930,-66360,80860,38780
-81520,-4310,40110,-67000,80860,37860
-81530,-4610,40110,-67000,81530,37500
-81690,-4630,39650,-67640,83270,37040
-81700,-5210,39650,-66910,83130,37040
-82160,-5510,41850,-67370,82930,36260
-82280,-5530,41690,-67490,83350,36260
-81760,-5770,41670,-67510,83350,36020
-81770,-6050,42240,-67630,83190,36020
-81780,-6070,41960,-66960,83190,35660
-81790,-6170,41820,-67160,83640,35660
-81800,-6210,41890,-67160,83620,35660
-82040,-5430,41870,-67220,83260,35560
-82760,-3170,41630,-67660,83260,34700
-83000,-3490,41630,-67660,82740,35780
-83280,-2570,41630,-67660,82500,35380
-83600,-2830,41270,-67980,83760,35380
-84860,-3450,40470,-64360,82820,35380
-84870,-4210,43380,-65400,82380,34720
-85430,-4690,45680,-65640,82060,34020
-85440,-4830,45660,-66000,81580,35030
-85600,-4850,44960,-66700,83580,34610
-85860,-5330,46440,-66720,83260,34210
-84200,-5750,45920,-67020,82840,34210
-84210,-3920,45460,-67020,82040,33650
-84220,-3590,45440,-67100,82040,33430
-84380,-3050,45380,-67200,81820,33430
-84390,-3550,45360,-66650,81820,33410
-84430,-3570,45320,-66690,81960,33410
-84910,-1290,45040,-66790,81220,32730
-85770,-2170,47620,-66910,81220,32010
-86450,-2190,46880,-64890,80640,32010
-86690,-2550,46280,-62570,80240,31290
-87850,-3770,45140,-58010,79960,30530
-87950,-3990,45140,-58010,79860,30950
-88350,-4010,44760,-57030,79680,30950
-88670,-3270,44760,-57330,79620,30890
-89370,-3290,46680,-57330,79120,30190
-89670,-3310,47580,-57750,79120,30030
-89590,-3330,47580,-57770,79100,30010
-89830,-3570,48340,-57910,78960,30010
-90630,-4310,48200,-57910,78820,31830
-90640,-4330,48200,-58170,78120,32820
-91320,-4470,47620,-55490,77500,32160
-91900,-4490,48640,-55490,77080,32160
-92300,-4510,48160,-55990,78820,31820
-92340,-4790,47600,-56030,78180,33380
